ID;Type of Car;Visits to Website;Visits to Dealer;HH Rank;Age;Income;Net Worth;Credit Lines;Education;Num Kids;Years in Home;Num People;Home Value
295511;Basic Sedan;1;0;1;71;14;7;1;1;4;15;4;6
295522;SUV;2;0;1;53;17;7;1;3;3;9;3;12
295567;Basic Sedan;2;0;1;60;15;4;2;1;1;15;3;8
295582;Pickup Truck;1;0;1;55;15;6;2;1;3;14;2;10
295596;Basic Sedan;1;0;1;50;4;5;1;1;3;8;3;8
295631;Pickup Truck;1;0;1;53;14;2;1;2;1;13;4;4
295667;SUV;1;0;1;51;19;9;2;2;4;15;2;16
295674;Luxury Sedan;1;0;1;63;15;8;3;2;1;12;3;10
295719;Luxury Sedan;1;0;1;70;15;9;1;1;1;15;4;13
295736;Luxury Sedan;1;0;1;69;18;9;1;3;1;15;2;17
295743;Luxury Sedan;1;0;1;75;14;8;1;3;0;15;2;11
295793;Basic Sedan;1;0;1;55;15;5;3;1;1;15;3;8
295831;Luxury Sedan;2;0;1;60;19;9;2;3;1;15;6;17
295839;Luxury Sedan;2;0;1;54;15;6;2;2;2;13;2;8
295884;Basic Sedan;1;0;1;65;15;7;2;2;1;15;2;5
295901;Basic Sedan;1;0;1;53;14;7;1;3;1;15;2;8
295902;Luxury Sedan;1;0;1;40;15;6;1;1;2;14;3;5
295951;Luxury Sedan;1;0;1;49;18;8;2;2;1;10;2;12
295963;Basic Sedan;1;0;1;57;8;2;3;2;1;15;2;4
296030;SUV;2;0;1;52;18;9;1;3;3;5;2;17
296043;Luxury Sedan;1;0;1;52;5;2;7;1;5;12;3;3
296072;Basic Sedan;1;0;1;78;11;7;1;3;2;15;4;8
296088;Luxury Sedan;2;0;1;61;19;9;1;3;1;15;4;17
296095;Luxury Sedan;1;0;1;75;15;9;6;2;1;14;2;12
296211;Luxury Sedan;2;0;1;55;19;9;1;3;1;15;3;17
296228;Basic Sedan;1;0;1;59;15;9;2;3;4;3;2;17
296277;Luxury Sedan;2;1;1;70;14;9;2;1;0;15;2;13
296293;Basic Sedan;1;0;1;57;17;9;1;3;4;15;3;17
296298;SUV;2;0;1;53;15;9;2;2;4;15;2;17
296304;Luxury Sedan;1;0;1;54;15;9;1;1;1;15;2;16
296375;SUV;1;0;1;50;15;7;3;1;5;14;4;7
296381;Luxury Sedan;1;0;1;72;15;9;5;2;0;15;2;10
296414;Pickup Truck;1;0;1;59;15;7;7;3;2;15;2;9
296479;Basic Sedan;1;0;1;73;15;6;2;1;2;15;2;10
296498;SUV;1;0;1;44;16;8;1;2;4;4;2;13
296526;Basic Sedan;2;0;1;58;10;7;1;1;0;1;2;9
296549;Luxury Sedan;2;0;1;67;16;9;1;2;0;15;5;13
296558;Pickup Truck;1;0;1;62;14;7;1;1;1;15;4;5
296632;Luxury Sedan;1;0;1;68;16;9;2;2;0;10;5;9
296638;Pickup Truck;1;0;1;58;15;8;5;2;3;15;3;9
296691;SUV;1;0;1;47;19;9;2;3;7;9;2;18
296704;SUV;1;0;1;50;15;8;6;1;5;15;2;12
296718;Luxury Sedan;1;0;1;55;9;2;1;1;6;15;2;6
296722;Luxury Sedan;1;0;1;66;15;9;1;3;1;15;6;9
296723;SUV;1;0;1;47;10;3;4;1;4;15;5;5
296758;Luxury Sedan;1;0;1;60;15;9;3;2;0;12;5;17
296802;Basic Sedan;1;0;1;59;10;6;1;2;2;15;3;3
296846;SUV;1;0;1;52;15;6;1;2;3;13;3;11
296850;Luxury Sedan;1;0;1;80;15;9;2;1;0;15;2;9
296863;Luxury Sedan;2;0;1;72;8;8;6;3;0;13;2;6
296897;Basic Sedan;1;0;1;63;17;9;1;2;4;15;3;15
296911;Luxury Sedan;1;0;1;55;18;9;2;2;2;12;3;11
296917;Luxury Sedan;1;0;1;74;14;9;1;1;0;15;1;15
296943;Luxury Sedan;2;0;1;55;15;7;2;3;0;14;2;10
296974;Pickup Truck;2;0;1;45;14;7;2;1;1;9;1;8
296978;Luxury Sedan;2;0;1;73;11;8;2;2;0;14;1;6
297016;SUV;1;0;1;54;15;9;4;2;6;15;3;14
297050;Luxury Sedan;2;0;1;54;15;8;2;3;1;15;2;14
297082;Basic Sedan;1;0;1;66;5;7;1;2;1;15;4;3
297085;Luxury Sedan;1;0;1;63;17;9;1;1;1;15;3;18
297107;Luxury Sedan;1;0;1;55;18;9;1;2;2;12;2;13
297140;Luxury Sedan;1;0;1;57;15;8;2;1;0;15;2;8
297188;SUV;1;1;1;48;15;8;2;1;5;15;3;11
297225;Luxury Sedan;1;0;1;55;15;8;2;1;3;15;2;12
297260;SUV;1;0;1;47;17;7;1;1;3;8;2;10
297267;Basic Sedan;2;0;1;50;7;2;1;2;2;11;2;5
297294;Luxury Sedan;2;0;1;70;19;9;2;2;1;15;4;14
297297;Luxury Sedan;2;0;1;55;17;9;2;1;0;15;2;11
297298;Basic Sedan;1;0;1;63;13;2;3;2;1;15;3;4
297392;Basic Sedan;1;0;1;74;18;9;1;2;3;2;2;16
297417;Luxury Sedan;1;0;1;66;19;9;4;3;1;15;2;17
297465;Luxury Sedan;1;0;1;56;14;2;3;2;1;13;5;5
297498;SUV;1;0;1;48;11;4;1;2;6;15;4;9
297525;Luxury Sedan;1;0;1;62;15;9;1;1;3;10;3;7
297545;SUV;1;0;1;64;19;9;3;1;3;15;4;16
297566;Luxury Sedan;2;0;1;70;15;9;2;2;0;6;1;15
297586;Luxury Sedan;2;0;1;55;16;8;2;1;2;15;3;10
297592;Basic Sedan;1;0;1;63;19;9;1;2;3;15;4;17
297601;SUV;1;0;1;42;13;7;1;2;5;15;3;8
297613;Luxury Sedan;2;0;1;58;19;8;5;2;1;3;4;17
297707;Basic Sedan;1;0;2;87;3;2;1;2;2;15;2;3
297720;Luxury Sedan;2;0;1;76;15;9;5;3;0;14;4;17
297746;Basic Sedan;1;0;1;75;13;4;3;4;0;15;2;4
297780;Luxury Sedan;2;0;1;79;15;9;3;2;0;15;2;8
297790;Luxury Sedan;1;0;1;53;14;9;5;1;1;15;1;14
297852;SUV;2;0;1;42;17;9;1;2;7;9;3;14
297887;Basic Sedan;2;0;1;67;14;7;1;2;1;15;2;9
297892;Basic Sedan;1;0;1;60;12;6;1;1;1;15;3;16
297916;Basic Sedan;1;0;1;75;10;6;1;2;0;11;2;7
297992;Basic Sedan;1;0;1;65;15;5;4;1;1;15;3;7
298038;SUV;1;0;1;48;14;4;5;2;3;2;2;7
298048;Basic Sedan;1;0;1;66;14;7;3;1;1;15;5;7
298071;Luxury Sedan;1;0;1;78;13;8;3;1;1;12;1;7
298104;Luxury Sedan;2;0;1;65;12;8;1;1;0;15;3;6
298142;Luxury Sedan;1;0;1;79;15;9;1;2;0;15;3;13
298191;Pickup Truck;1;0;1;60;15;9;5;1;5;7;6;17
298199;Basic Sedan;2;4;1;72;15;7;6;2;2;15;3;7
298218;Luxury Sedan;1;0;1;65;14;6;1;1;0;15;4;6
298220;Luxury Sedan;1;0;1;75;14;9;1;1;0;15;2;12
298294;Luxury Sedan;1;0;1;55;14;8;1;2;2;15;2;6
298301;Luxury Sedan;1;0;1;57;18;9;1;1;1;11;1;18
298317;SUV;1;0;1;44;11;7;1;1;4;15;3;12
298351;Pickup Truck;1;0;1;72;14;8;3;1;3;10;3;11
298409;Basic Sedan;2;0;1;41;2;2;1;2;6;15;2;4
298457;SUV;1;0;1;46;19;9;3;3;4;14;2;15
298459;Luxury Sedan;1;0;1;66;19;9;8;2;2;15;4;17
298462;Luxury Sedan;2;0;1;73;15;9;4;1;0;15;2;7
298478;Basic Sedan;2;0;1;47;3;1;1;1;2;11;1;5
298495;SUV;1;0;2;49;14;6;3;2;4;15;4;7
298501;Pickup Truck;1;0;1;69;14;7;1;1;0;15;2;12
298513;Luxury Sedan;1;0;1;65;15;9;2;1;2;15;3;15
298516;SUV;2;0;1;47;11;6;9;1;4;15;4;4
298603;Basic Sedan;2;0;1;66;13;7;2;1;1;15;3;6
298612;Luxury Sedan;2;0;1;73;15;9;1;3;0;15;5;17
298623;Luxury Sedan;1;0;1;55;17;8;6;2;1;15;4;14
298633;SUV;1;0;1;50;15;8;1;2;4;14;2;9
298645;SUV;1;0;1;48;15;7;1;2;4;15;2;11
298648;SUV;1;1;1;47;19;9;2;3;5;15;2;15
298690;SUV;1;0;1;44;8;5;1;4;6;9;2;7
298705;Basic Sedan;1;0;1;84;1;2;1;2;2;15;2;5
298719;Luxury Sedan;1;1;1;76;14;9;6;2;0;15;2;9
298723;Basic Sedan;2;0;1;58;14;2;1;1;4;15;4;7
298780;Luxury Sedan;1;0;1;77;15;9;2;4;1;15;3;11
298818;Luxury Sedan;1;0;1;60;18;8;2;1;1;3;4;11
298823;SUV;1;0;1;48;15;7;1;1;4;15;2;7
298864;Basic Sedan;1;0;1;57;15;2;1;1;1;15;4;2
298869;Luxury Sedan;1;2;1;58;15;8;1;2;1;10;4;10
298931;SUV;2;0;1;46;18;9;1;2;4;3;2;17
298942;Luxury Sedan;1;0;1;73;18;9;3;3;0;11;3;18
298992;Luxury Sedan;1;0;1;54;2;9;3;2;1;15;2;15
298995;Luxury Sedan;2;0;1;63;15;8;1;3;2;15;4;12
299018;Luxury Sedan;1;1;1;58;17;9;3;2;1;15;3;9
299019;Luxury Sedan;2;0;1;55;14;8;1;1;5;15;3;8
299048;Basic Sedan;1;0;1;56;15;9;1;2;3;15;2;17
299072;Basic Sedan;1;0;1;53;11;2;1;1;2;15;2;7
299078;Luxury Sedan;1;0;1;54;17;8;4;3;1;15;1;15
299126;Pickup Truck;1;1;1;70;14;7;1;2;1;15;2;9
299232;Luxury Sedan;1;0;1;53;14;8;2;3;1;15;3;12
299248;Basic Sedan;2;0;1;61;14;7;7;2;1;15;3;11
299250;Luxury Sedan;1;0;1;62;14;7;2;4;1;15;3;8
299251;Basic Sedan;1;0;1;58;11;5;1;2;2;15;4;5
299279;SUV;1;0;1;44;11;1;1;2;5;14;1;7
299318;SUV;1;2;1;50;15;7;1;3;5;15;2;7
299360;Luxury Sedan;1;0;1;52;15;8;3;3;1;14;3;11
299386;Luxury Sedan;2;0;1;72;18;9;5;2;0;15;3;17
299425;SUV;1;0;1;53;15;5;1;3;3;15;2;4
299426;Luxury Sedan;1;0;1;57;18;8;1;1;1;15;5;6
299470;Luxury Sedan;2;0;1;58;17;9;1;2;1;1;4;17
299489;Luxury Sedan;1;4;1;71;15;9;1;3;1;15;3;18
299529;Basic Sedan;2;0;1;66;12;7;1;2;0;15;2;6
299543;Basic Sedan;1;0;1;49;11;6;3;2;2;9;4;6
299558;Pickup Truck;2;0;1;71;1;2;2;2;5;15;4;4
299561;Luxury Sedan;2;0;1;59;19;9;1;1;1;1;2;17
299563;Luxury Sedan;1;0;1;71;15;9;1;3;1;12;4;16
299571;Luxury Sedan;1;0;1;59;14;8;7;2;5;15;2;9
299672;Luxury Sedan;2;0;1;54;15;8;1;1;2;15;3;14
299685;Luxury Sedan;1;0;1;66;17;9;1;3;1;15;3;13
299785;SUV;1;0;1;53;14;6;4;2;4;15;3;9
299811;Luxury Sedan;1;2;1;41;14;5;2;2;1;5;3;1
299872;Basic Sedan;2;0;1;74;5;4;1;2;0;12;1;5
299940;Basic Sedan;2;0;1;59;15;8;3;1;3;14;3;7
299984;Basic Sedan;2;0;1;54;15;7;1;1;2;15;2;7
299995;Basic Sedan;1;0;3;67;11;5;8;2;1;15;3;5
300004;Basic Sedan;2;0;1;54;13;6;1;2;1;7;2;12
300053;Basic Sedan;1;0;1;62;15;5;2;3;3;15;5;6
300060;Luxury Sedan;1;1;1;43;18;9;2;2;1;0;6;17
300111;Basic Sedan;1;0;1;70;11;7;1;3;1;9;3;9
300117;SUV;1;1;1;54;13;9;3;2;4;15;2;19
300156;Luxury Sedan;1;0;1;70;19;9;1;2;0;15;2;17
300164;Luxury Sedan;2;0;1;59;15;8;1;1;2;10;3;6
300166;Luxury Sedan;1;0;1;62;15;8;5;2;1;15;3;13
300170;Luxury Sedan;1;0;1;56;18;9;2;1;1;14;2;19
300259;Luxury Sedan;2;0;1;70;11;8;1;3;1;15;2;13
300261;Luxury Sedan;2;2;1;67;14;7;2;2;0;15;2;6
300264;Basic Sedan;2;0;1;65;12;3;5;1;4;15;3;2
300307;Luxury Sedan;1;0;1;53;15;8;1;2;1;13;4;13
300403;Luxury Sedan;1;0;1;67;14;9;1;1;1;15;2;17
300455;Basic Sedan;1;0;1;69;11;6;1;1;0;15;3;7
300488;SUV;2;0;1;43;17;7;1;2;4;15;2;8
300513;SUV;1;0;1;40;16;8;1;2;4;14;3;6
300553;Basic Sedan;1;0;1;56;15;8;1;3;3;15;3;7
300648;Luxury Sedan;2;0;1;68;12;8;1;3;1;15;3;16
300654;Basic Sedan;2;0;1;67;9;4;2;2;2;15;3;4
300667;Luxury Sedan;1;0;1;57;16;9;1;2;1;13;1;17
300708;Basic Sedan;1;0;1;60;14;4;4;1;2;15;4;6
300714;Luxury Sedan;2;0;1;67;15;8;1;2;4;15;3;13
300767;Luxury Sedan;1;0;1;55;15;9;2;3;1;9;3;11
300784;Basic Sedan;1;0;1;70;14;7;2;1;0;15;2;6
300914;Luxury Sedan;1;0;1;44;19;9;1;1;2;7;3;17
301008;Basic Sedan;2;0;1;63;14;9;4;1;4;15;2;15
301067;Luxury Sedan;2;0;1;70;18;9;1;3;2;15;3;16
301097;SUV;2;0;1;45;14;7;2;2;6;10;2;7
301123;Basic Sedan;2;0;1;65;11;7;3;2;0;15;1;16
301137;Luxury Sedan;1;0;1;69;17;9;3;2;4;12;3;17
301142;Luxury Sedan;1;0;1;47;14;8;5;1;1;15;1;14
301153;Luxury Sedan;1;0;1;67;14;9;1;1;1;15;3;6
301160;Luxury Sedan;1;0;1;72;19;9;2;3;2;15;5;15
301185;Luxury Sedan;2;0;1;69;17;9;1;1;1;11;3;18
301191;Basic Sedan;1;0;1;66;13;7;1;3;1;15;3;5
301192;Luxury Sedan;1;0;1;89;15;9;1;1;0;7;2;12
301256;Basic Sedan;1;0;1;55;12;7;1;2;1;13;2;8
301259;Luxury Sedan;1;0;1;58;15;8;3;1;2;15;4;11
301267;Luxury Sedan;1;0;1;49;15;8;2;1;1;15;3;9
301302;Basic Sedan;1;0;1;48;7;2;2;1;2;15;4;3
301306;Pickup Truck;2;0;1;65;5;2;2;1;3;15;1;2
301376;Basic Sedan;2;0;1;62;14;7;2;2;1;15;3;17
301432;Basic Sedan;1;0;2;37;15;9;1;1;1;15;4;17
301435;Luxury Sedan;1;0;1;62;18;9;3;3;1;15;3;14
301479;SUV;1;0;1;45;13;1;2;4;4;14;3;4
301528;Basic Sedan;1;0;1;41;14;7;1;4;2;12;2;4
301546;Pickup Truck;2;0;1;70;14;2;1;2;1;15;2;8
301551;Luxury Sedan;2;0;1;59;15;9;1;3;8;15;3;13
301558;SUV;2;0;1;43;18;9;3;2;7;15;2;13
301560;SUV;1;0;1;52;12;3;1;2;4;15;2;9
301616;Luxury Sedan;1;0;1;55;15;9;1;2;1;15;3;12
301639;SUV;1;0;1;53;18;9;4;3;3;15;2;12
301651;SUV;1;0;1;51;10;5;2;1;3;15;2;4
301662;SUV;2;0;1;54;19;9;1;3;6;15;2;17
301723;SUV;2;0;1;53;19;9;1;2;5;15;4;12
301761;Basic Sedan;1;0;1;66;10;6;1;1;0;15;2;5
301789;Basic Sedan;2;0;1;57;10;8;1;1;4;15;2;15
301844;SUV;1;0;1;52;15;8;1;1;3;15;2;13
301858;Pickup Truck;1;0;1;55;16;6;2;2;4;15;2;9
301908;Basic Sedan;1;0;1;64;16;9;5;3;3;14;1;19
301918;Pickup Truck;1;0;1;47;15;6;1;2;1;15;3;6
301920;Basic Sedan;1;0;1;42;15;7;1;1;0;11;2;7
301921;Luxury Sedan;1;0;1;68;19;9;1;2;1;15;4;18
301975;Luxury Sedan;2;0;1;78;15;9;3;3;0;15;2;13
301983;Luxury Sedan;1;0;1;79;15;9;1;1;0;1;3;12
301990;Luxury Sedan;2;0;1;89;11;8;3;1;0;11;2;12
302013;Luxury Sedan;1;0;1;58;14;9;3;2;0;14;1;17
302032;SUV;1;0;1;49;16;5;2;3;4;3;4;7
302124;Luxury Sedan;1;0;1;70;14;9;5;3;0;15;2;5
302168;Luxury Sedan;1;0;1;75;19;9;1;3;1;15;4;17
302241;Luxury Sedan;1;0;1;73;12;9;3;3;0;15;2;13
302283;SUV;2;0;1;53;16;9;2;2;4;15;3;13
302323;SUV;1;0;1;45;15;6;1;2;4;15;3;4
302415;Luxury Sedan;1;0;1;65;15;7;8;1;1;15;3;10
302428;Luxury Sedan;2;0;1;66;14;9;4;1;2;15;3;7
302453;SUV;1;9;1;49;15;7;2;2;4;11;2;9
302490;Luxury Sedan;1;0;1;73;12;8;4;1;1;15;4;9
302608;Luxury Sedan;1;0;1;69;18;9;6;3;0;15;1;17
302641;Luxury Sedan;1;0;1;68;16;9;1;3;1;15;4;15
302701;Luxury Sedan;2;0;1;67;15;8;9;2;2;15;3;9
302714;Luxury Sedan;1;0;1;80;14;8;4;2;0;15;3;15
302724;Basic Sedan;2;0;1;74;14;7;5;1;1;15;3;9
302765;SUV;1;0;1;72;16;9;2;2;4;14;4;18
302835;Basic Sedan;1;0;1;60;11;2;2;2;2;15;4;6
302909;Luxury Sedan;2;0;1;58;15;9;1;2;1;15;1;16
302943;Luxury Sedan;1;0;1;54;11;8;5;2;1;15;1;4
302989;Luxury Sedan;2;0;1;62;15;9;1;1;0;15;2;17
302990;Luxury Sedan;2;0;1;47;19;9;1;2;0;10;2;18
303039;Luxury Sedan;1;0;1;61;19;9;2;1;3;12;3;19
303051;Luxury Sedan;1;0;1;77;15;8;3;1;0;15;3;9
303097;Basic Sedan;1;0;1;70;9;6;3;1;0;15;2;14
303137;Basic Sedan;2;0;1;79;19;9;1;1;3;6;5;14
303154;Luxury Sedan;1;0;1;88;14;9;1;4;2;15;2;14
303164;Luxury Sedan;1;0;1;75;15;9;1;3;0;12;1;14
303189;Basic Sedan;2;0;1;83;11;7;5;1;0;15;2;6
303235;SUV;1;0;1;48;12;7;1;3;4;15;2;5
303290;Basic Sedan;2;0;1;64;2;2;1;2;1;15;4;3
303332;Luxury Sedan;1;0;1;62;15;9;1;1;2;15;3;7
303355;Luxury Sedan;1;0;1;87;17;9;3;2;0;15;2;17
303357;Luxury Sedan;1;0;1;75;17;9;1;3;0;15;2;10
303383;Basic Sedan;1;0;1;60;15;6;3;1;1;15;4;7
303431;Luxury Sedan;2;0;1;72;15;8;2;1;0;5;6;13
303449;Luxury Sedan;1;8;1;66;15;9;1;2;2;1;3;13
303481;Luxury Sedan;1;0;1;71;15;9;8;2;0;15;2;14
303487;Luxury Sedan;2;0;1;76;10;9;3;1;0;15;2;7
303512;Basic Sedan;1;0;1;68;15;5;1;1;3;15;6;6
303565;Luxury Sedan;1;0;1;72;14;9;3;2;0;9;2;8
303628;Luxury Sedan;2;0;1;73;11;9;1;2;2;15;3;13
303685;Luxury Sedan;2;0;1;71;15;9;3;3;2;15;5;12
303709;Luxury Sedan;1;0;1;56;15;9;6;1;0;15;4;15
303710;Luxury Sedan;1;0;1;59;15;8;1;2;1;15;1;10
303718;Pickup Truck;1;0;1;86;9;6;1;1;1;4;3;14
303719;Luxury Sedan;1;0;1;70;17;9;5;2;2;15;4;15
303774;SUV;2;0;1;52;15;7;2;2;6;15;2;8
303787;Luxury Sedan;1;0;1;65;19;9;4;1;0;15;4;17
303827;Basic Sedan;1;0;1;59;14;7;1;2;1;13;5;6
303882;Luxury Sedan;2;0;1;55;19;9;3;2;2;15;4;17
303934;Luxury Sedan;1;0;1;58;16;9;8;1;1;15;6;18
303982;Luxury Sedan;1;0;1;63;15;8;1;4;1;15;3;11
303997;SUV;2;0;1;52;15;7;1;1;3;15;3;8
303999;Luxury Sedan;2;0;1;77;14;8;2;1;0;9;3;9
304078;Luxury Sedan;1;1;1;70;15;8;1;2;1;6;2;9
304128;Basic Sedan;1;1;1;69;14;8;3;4;6;15;4;4
304140;SUV;2;0;1;44;8;3;2;1;3;15;1;5
304171;Basic Sedan;2;0;1;62;3;4;2;2;2;15;1;3
304195;Luxury Sedan;1;0;1;65;18;9;1;3;0;4;1;13
304224;Luxury Sedan;1;0;1;77;15;9;1;1;0;13;3;17
304291;Basic Sedan;2;0;1;71;15;6;2;1;1;15;2;7
304364;Basic Sedan;1;0;1;76;15;7;2;1;0;15;2;10
304372;Basic Sedan;1;0;1;64;13;4;1;2;0;15;1;6
304419;Luxury Sedan;1;0;1;70;5;4;3;2;4;11;4;4
304445;Luxury Sedan;2;0;1;57;15;8;1;2;1;15;4;11
304582;Luxury Sedan;2;0;1;57;19;9;1;2;2;12;1;17
304584;Basic Sedan;1;0;1;61;16;6;1;1;1;15;2;5
304607;Basic Sedan;2;0;1;59;15;6;4;2;3;15;2;10
304632;Basic Sedan;1;0;1;56;4;2;2;2;5;15;2;8
304648;Basic Sedan;1;0;1;75;13;7;4;2;0;15;1;17
304654;Pickup Truck;2;0;1;72;11;7;1;2;1;15;4;10
304742;SUV;1;0;1;34;11;2;1;2;3;7;1;2
304784;Basic Sedan;1;0;1;70;7;6;1;1;0;11;2;13
304787;Luxury Sedan;2;0;1;55;18;9;1;3;1;15;3;17
304824;SUV;1;0;1;47;18;9;1;2;3;15;5;15
304840;Luxury Sedan;1;0;1;75;14;8;2;1;1;15;3;7
304879;SUV;1;0;1;53;9;2;1;1;3;15;5;1
304897;Basic Sedan;1;0;1;68;12;6;2;3;2;15;2;6
304909;SUV;1;0;1;39;11;7;1;1;4;15;2;10
304944;Luxury Sedan;2;0;1;65;19;9;5;2;0;13;2;18
304951;Basic Sedan;2;0;1;60;14;7;9;1;3;15;2;9
304996;Luxury Sedan;2;0;1;63;15;8;1;1;0;15;5;6
305043;SUV;1;0;1;52;15;7;1;1;3;15;2;3
305049;Luxury Sedan;1;0;1;63;19;9;1;3;5;9;2;14
305126;Pickup Truck;1;0;1;61;14;7;1;1;3;7;2;6
305199;Basic Sedan;1;0;1;57;12;6;1;1;1;15;3;4
305201;Luxury Sedan;2;0;1;69;17;8;3;1;0;15;2;10
305211;SUV;1;0;1;47;14;4;1;1;3;13;3;5
305220;Luxury Sedan;2;0;1;72;18;9;1;2;0;15;3;14
305234;Luxury Sedan;2;0;1;67;16;9;9;3;0;8;3;11
305277;Luxury Sedan;1;0;1;65;16;6;2;1;1;15;2;5
305295;Luxury Sedan;2;0;1;79;13;9;9;1;0;12;2;9
305307;Luxury Sedan;2;0;1;71;17;9;1;2;0;11;3;11
305320;SUV;1;0;1;50;15;7;5;4;4;15;3;13
305337;Luxury Sedan;2;0;1;65;14;7;4;1;3;15;3;6
305383;Luxury Sedan;2;0;1;47;18;9;1;2;2;10;3;18
305427;Luxury Sedan;2;0;1;60;18;9;3;2;1;15;2;15
305429;SUV;1;0;1;46;12;5;2;1;4;9;2;5
305441;Basic Sedan;2;0;1;51;13;4;1;1;2;15;1;7
305549;Luxury Sedan;1;0;1;68;15;9;6;1;0;15;4;14
305597;Basic Sedan;2;4;1;63;14;7;1;2;0;0;1;8
305618;Basic Sedan;1;0;1;65;13;7;3;1;1;15;2;7
305660;Basic Sedan;2;0;1;63;15;6;2;4;1;9;2;8
305737;SUV;2;1;1;48;19;9;1;3;3;12;2;17
305768;Luxury Sedan;1;0;1;65;18;9;2;1;0;12;1;17
305785;Luxury Sedan;2;0;1;66;15;8;4;2;2;15;2;8
305821;SUV;1;2;1;49;18;9;2;2;6;15;2;17
305862;Luxury Sedan;1;0;1;63;15;8;1;2;1;15;3;9
305863;Basic Sedan;2;0;1;57;14;4;1;1;2;15;4;8
305871;Basic Sedan;1;0;1;53;5;6;3;2;2;6;2;9
305977;Basic Sedan;1;0;1;66;5;5;3;1;2;15;3;3
305990;SUV;2;0;1;54;13;7;4;1;3;15;3;11
305991;Basic Sedan;1;0;1;65;7;7;3;1;2;15;4;4
306017;SUV;1;0;1;40;15;8;1;2;5;10;2;13
306048;SUV;1;0;1;46;18;7;5;2;6;15;2;5
306081;Basic Sedan;1;0;1;43;10;5;1;1;1;12;1;6
306090;SUV;1;0;1;45;18;7;3;2;3;15;2;8
306102;Luxury Sedan;1;0;1;74;16;8;2;2;0;12;4;13
306140;Basic Sedan;1;0;1;37;13;7;1;2;2;9;1;16
306221;SUV;1;0;1;53;17;8;1;3;3;11;2;14
306237;Luxury Sedan;1;2;1;54;19;9;1;2;2;9;2;12
306267;Basic Sedan;1;2;1;76;12;7;1;1;0;14;2;9
306290;SUV;1;1;1;70;16;7;6;3;0;13;3;14
306362;Luxury Sedan;1;0;1;71;15;9;1;3;1;15;3;12
306364;Basic Sedan;1;0;1;56;13;6;8;3;0;15;2;5
306365;SUV;1;0;1;57;14;6;2;1;2;15;3;4
306380;Basic Sedan;1;0;1;67;9;5;2;1;2;15;3;8
306434;SUV;1;0;1;48;14;7;1;2;4;15;2;9
306462;Luxury Sedan;1;0;1;60;16;8;1;1;1;14;3;14
306481;Luxury Sedan;2;0;1;51;18;8;2;3;2;2;3;13
306507;SUV;1;0;1;49;17;9;1;2;6;1;3;18
306582;SUV;1;0;1;52;19;9;1;2;6;13;2;14
306585;Luxury Sedan;1;0;1;78;14;9;1;2;0;14;2;13
306606;Luxury Sedan;1;0;1;56;18;9;1;2;5;9;5;18
306635;SUV;2;0;1;54;15;6;1;1;5;15;5;7
306641;Luxury Sedan;2;0;1;74;16;9;4;3;0;0;3;17
306650;Luxury Sedan;1;0;1;58;15;8;1;1;1;15;3;8
306652;Basic Sedan;1;0;1;63;19;9;1;1;4;15;4;17
306681;Luxury Sedan;2;0;1;70;15;8;7;2;4;15;4;11
306706;Pickup Truck;1;0;1;57;13;5;1;1;3;15;3;11
306730;SUV;1;0;1;56;17;9;5;1;4;15;6;15
306794;Basic Sedan;1;0;1;62;13;2;1;2;1;15;2;3
306810;Luxury Sedan;1;0;1;63;11;4;1;2;4;15;4;8
306836;Pickup Truck;1;0;1;60;14;6;3;1;3;11;3;10
306842;Luxury Sedan;1;0;1;70;17;9;1;3;0;12;2;13
306876;Luxury Sedan;2;0;1;55;17;8;1;3;2;15;3;14
306882;SUV;1;0;1;54;15;7;2;1;4;15;1;6
306928;Basic Sedan;1;0;1;65;14;4;2;2;1;15;6;3
306931;Luxury Sedan;1;0;1;74;14;8;2;3;0;15;2;9
306961;Basic Sedan;2;0;1;57;13;7;2;1;1;15;2;15
307163;SUV;2;0;1;54;19;8;3;3;4;13;3;16
307247;Basic Sedan;2;3;1;70;13;7;2;3;0;12;3;14
307300;Basic Sedan;2;0;1;46;15;7;3;2;0;15;2;13
307308;SUV;2;0;1;52;13;5;2;3;3;15;5;8
307357;Basic Sedan;1;0;1;74;2;1;4;1;3;15;2;4
307503;Luxury Sedan;2;0;1;59;15;7;2;3;3;6;3;9
307508;Luxury Sedan;2;1;1;51;17;9;1;1;1;15;1;16
307549;Basic Sedan;1;2;1;67;10;2;1;2;1;15;2;4
307579;SUV;2;0;1;52;15;7;2;3;3;15;4;8
307629;SUV;1;3;1;52;19;9;4;3;6;15;2;16
307643;Luxury Sedan;1;0;1;63;15;8;2;2;1;15;5;13
307659;Luxury Sedan;1;1;1;84;18;9;2;3;0;15;2;17
307670;SUV;1;0;1;80;19;9;4;3;3;14;2;16
307703;Basic Sedan;1;0;1;64;15;5;1;2;2;3;1;8
307721;Basic Sedan;1;0;1;66;18;9;4;3;4;13;5;15
307727;Luxury Sedan;1;0;1;72;15;9;2;1;0;11;3;14
307731;Luxury Sedan;1;0;1;40;17;9;1;3;0;14;1;14
307808;Basic Sedan;1;0;1;63;8;7;1;3;0;15;1;6
307832;Basic Sedan;1;0;1;75;4;3;1;1;4;13;2;6
307835;SUV;2;0;1;67;14;7;1;1;0;14;2;1
